id,split
192,train
5037,train
4449,train
825,train
4740,train
9921,train
2571,train
1829,train
4855,train
525,train
5168,train
8738,train
5474,train
5682,train
4050,train
9856,train
658,train
2204,train
7669,train
874,train
9204,train
9369,train
3498,train
3175,train
3136,train
2492,train
9648,train
3257,train
871,train
7187,train
5413,train
5656,train
4161,train
5378,train
6875,train
910,train
1709,train
6650,train
8649,train
9506,train
5161,train
4902,train
7250,train
5767,train
7302,train
1491,train
3560,train
8865,train
2569,train
820,train
3976,train
8527,train
7821,train
2011,train
8384,train
5288,train
7224,train
8415,train
118,train
9960,train
2270,train
9377,train
7716,train
5041,train
7983,train
9729,train
216,train
1341,train
5605,train
4743,train
9201,train
6987,train
9562,train
6796,train
7090,train
975,train
8915,train
2181,train
6591,train
4344,train
2641,train
5410,train
9718,train
137,train
4407,train
5735,train
8494,train
9123,train
1789,train
6408,train
6799,train
6347,train
7313,train
6213,train
9943,train
9401,train
2484,train
3198,train
4297,train
4418,train
6872,train
3134,train
8101,train
3735,train
7966,train
1992,train
2868,train
6847,train
5983,train
4717,train
4117,train
3597,train
9947,train
8885,train
2891,train
4514,train
498,train
1001,train
5528,train
4337,train
8193,train
7679,train
9877,train
2470,train
7921,train
4934,train
1658,train
110,train
5130,train
1084,train
215,train
9742,train
3457,train
2075,train
3682,train
2751,train
3027,train
9021,train
7464,train
2145,train
8792,train
6469,train
3618,train
4958,train
2323,train
2897,train
3765,train
7356,train
7825,train
8582,train
7352,train
6956,train
7156,train
6315,train
9427,train
1944,train
8533,train
1961,train
9657,train
29,train
2787,train
3157,train
5319,train
7097,train
4516,train
1739,train
7819,train
136,train
4026,train
4505,train
9518,train
1875,train
1337,train
8202,train
4511,train
8547,train
8445,train
6574,train
8205,train
3747,train
3751,train
8489,train
2060,train
5580,train
9035,train
3090,train
302,train
1678,train
3212,train
5921,train
519,train
3942,train
7476,train
8702,train
1058,train
5058,train
2415,train
5125,train
9393,train
8513,train
1950,train
5298,train
3863,train
6570,train
3449,train
9325,train
8146,train
7504,train
5020,train
9577,train
2686,train
1177,train
8305,train
882,train
5599,train
4316,train
4197,train
3486,train
8159,train
1231,train
4275,train
9700,train
521,train
3957,train
7094,train
4213,train
1855,train
5545,train
534,train
6996,train
398,train
608,train
7961,train
8081,train
1109,train
1343,train
7833,train
9300,train
9854,train
4221,train
2224,train
1458,train
9795,train
3541,train
349,train
6387,train
5412,train
9997,train
6470,train
1927,train
9459,train
5317,train
9362,train
2775,train
260,train
8229,train
3651,train
4805,train
3138,train
28,train
3011,train
3288,train
271,train
4875,train
977,train
3293,train
7490,train
6056,train
7746,train
3492,train
8184,train
3571,train
2621,train
3796,train
7829,train
5690,train
5833,train
5422,train
6623,train
1029,train
8253,train
6454,train
7520,train
2246,train
5945,train
5014,train
4945,train
5742,train
1256,train
8112,train
1949,train
7409,train
8724,train
4485,train
9089,train
4328,train
1298,train
2822,train
3052,train
4627,train
1588,train
1403,train
7936,train
1094,train
1246,train
6088,train
2657,train
3878,train
1632,train
3430,train
1416,train
9414,train
9284,train
1011,train
8167,train
7772,train
3401,train
7436,train
6436,train
9431,train
2170,train
9034,train
3831,train
4996,train
3034,train
2414,train
8171,train
3894,train
4440,train
7121,train
2870,train
5101,train
4974,train
9394,train
6200,train
7275,train
5928,train
3133,train
6421,train
2523,train
6842,train
1168,train
5538,train
5817,train
65,train
1222,train
3805,train
466,train
5229,train
5859,train
4003,train
3080,train
8126,train
183,train
7198,train
3804,train
1807,train
6866,train
5959,train
7146,train
1132,train
4210,train
9529,train
9731,train
4002,train
669,train
2726,train
5824,train
6012,train
5341,train
4852,train
8271,train
8148,train
8258,train
6294,train
3484,train
8389,train
6486,train
2753,train
400,train
6146,train
275,train
4439,train
8546,train
384,train
3210,train
8357,train
6549,train
8799,train
7775,train
6697,train
6522,train
6230,train
9446,train
1737,train
5250,train
3388,train
8947,train
7970,train
4547,train
4854,train
4051,train
6316,train
5421,train
643,train
7792,train
4475,train
6049,train
1567,train
5664,train
1187,train
8470,train
5989,train
169,train
3833,train
8328,train
4255,train
5331,train
7851,train
1401,train
3443,train
3809,train
1061,train
5368,train
231,train
1558,train
6040,train
8658,train
9167,train
4918,train
4461,train
7448,train
2203,train
6147,train
786,train
2328,train
7395,train
5351,train
1281,train
9244,train
3049,train
3137,train
1117,train
3179,train
9807,train
9559,train
8803,train
2475,train
3825,train
6433,train
7418,train
3363,train
8835,train
8839,train
7546,train
7063,train
844,train
7952,train
5838,train
3900,train
6840,train
170,train
6810,train
3864,train
9654,train
6006,train
2552,train
9328,train
8370,train
2681,train
8870,train
7711,train
8622,train
1756,train
7472,train
3207,train
2442,train
7994,train
333,train
4405,train
3782,train
2219,train
3530,train
9509,train
4478,train
6671,train
858,train
6480,train
6176,train
82,train
8923,train
6199,train
8131,train
2173,train
2945,train
9335,train
1090,train
7581,train
8320,train
9940,train
1611,train
7402,train
7440,train
8562,train
2399,train
6775,train
1714,train
8065,train
7585,train
3916,train
8466,train
3224,train
3774,train
734,train
2085,train
4327,train
6173,train
8723,train
9192,train
1613,train
6164,train
1896,train
4614,train
7854,train
2493,train
3919,train
1422,train
6048,train
3183,train
7342,train
7151,train
5483,train
1614,train
2155,train
6249,train
8850,train
8114,train
51,train
7513,train
767,train
9836,train
3569,train
493,train
3146,train
9457,train
2315,train
1555,train
9683,train
5355,train
7891,train
7938,train
88,train
8341,train
8529,train
9428,train
7621,train
4721,train
7522,train
3849,train
1026,train
6089,train
5496,train
1415,train
8490,train
9108,train
6132,train
4869,train
8604,train
7393,train
4580,train
5631,train
4045,train
8806,train
3606,train
8664,train
2884,train
7381,train
5415,train
9916,train
2802,train
7839,train
9583,train
312,train
4734,train
9389,train
3906,train
6187,train
9272,train
5042,train
3461,train
9812,train
7889,train
6794,train
2499,train
3860,train
6552,train
4683,train
2269,train
8639,train
2175,train
7598,train
7160,train
492,train
8064,train
9334,train
4179,train
8402,train
7408,train
7338,train
6092,train
6652,train
1137,train
78,train
5746,train
4586,train
8143,train
1916,train
3147,train
6568,train
9511,train
8338,train
3927,train
6254,train
1839,train
9741,train
8254,train
8736,train
7091,train
6886,train
2673,train
8982,train
8392,train
6903,train
4666,train
9367,train
8137,train
7599,train
9942,train
8981,train
1831,train
9627,train
4554,train
4916,train
6686,train
4716,train
7531,train
3683,train
1110,train
6229,train
7173,train
870,train
2286,train
1054,train
3780,train
2015,train
8303,train
5553,train
8616,train
3472,train
8670,train
176,train
1664,train
8787,train
3214,train
1715,train
2000,train
7776,train
6422,train
8190,train
9354,train
2893,train
2927,train
2858,train
8087,train
6244,train
4993,train
3865,train
6595,train
1954,train
5032,train
4975,train
8531,train
4833,train
9980,train
2267,train
8767,train
3668,train
7949,train
253,train
8478,train
8252,train
2215,train
6402,train
8729,train
2243,train
1391,train
646,train
4659,train
7652,train
4639,train
4820,train
633,train
3730,train
2532,train
2324,train
2004,train
7029,train
1527,train
1775,train
7698,train
2517,train
1262,train
8214,train
3435,train
6501,train
7688,train
9946,train
9739,train
5256,train
3232,train
6066,train
5974,train
5485,train
341,train
2319,train
8028,train
9852,train
471,train
4083,train
71,train
718,train
3129,train
3070,train
5105,train
8690,train
2760,train
3528,train
1038,train
8435,train
1071,train
1939,train
3177,train
8766,train
9785,train
778,train
696,train
1194,train
4799,train
4139,train
2022,train
2299,train
4167,train
40,train
3120,train
3731,train
1653,train
8874,train
8710,train
6431,train
2811,train
4944,train
2573,train
7816,train
3406,train
2462,train
4017,train
8940,train
3005,train
1095,train
2298,train
9962,train
6490,train
5776,train
2524,train
4151,train
7845,train
3797,train
4350,train
4756,train
1698,train
520,train
6660,train
5827,train
1732,train
9476,train
2660,train
9172,train
9885,train
816,train
1385,train
6565,train
4765,train
8720,train
4125,train
7647,train
8094,train
4813,train
8182,train
8495,train
6836,train
1716,train
3242,train
339,train
1768,train
9551,train
899,train
5546,train
5116,train
1042,train
4342,train
5919,train
7158,train
2875,train
242,train
3587,train
7989,train
4389,train
6584,train
2710,train
6562,train
9449,train
5334,train
697,train
167,train
8196,train
7959,train
2940,train
1019,train
8199,train
9298,train
6573,train
3122,train
2010,train
2018,train
1106,train
336,train
4845,train
5211,train
7341,train
2704,train
2282,train
1544,train
1261,train
4771,train
1163,train
6797,train
9797,train
1884,train
7335,train
6154,train
6949,train
1174,train
2396,train
4939,train
2098,train
6914,train
1848,train
6750,train
2392,train
7996,train
8429,train
5012,train
8326,train
6728,train
6366,train
3433,train
363,train
5501,train
201,train
7677,train
3402,train
9157,train
2669,train
7945,train
4431,train
303,train
2639,train
9006,train
9126,train
6822,train
2988,train
9382,train
2426,train
1046,train
6241,train
7492,train
897,train
6769,train
8762,train
6385,train
7438,train
8457,train
7283,train
6861,train
6955,train
9190,train
1963,train
8640,train
1459,train
699,train
690,train
1837,train
8105,train
5259,train
4793,train
373,train
3089,train
5771,train
1022,train
6312,train
4623,train
3385,train
2271,train
2796,train
2782,train
6222,train
1148,train
5795,train
4962,train
6253,train
946,train
9099,train
8899,train
1456,train
6723,train
1449,train
7457,train
13,train
3318,train
8956,train
1981,train
4575,train
7789,train
4950,train
6044,train
3689,train
1144,train
5052,train
1783,train
5594,train
2693,train
3476,train
3514,train
2585,train
3101,train
4469,train
6074,train
7037,train
6777,train
868,train
8295,train
8187,train
8589,train
7396,train
7624,train
3496,train
5344,train
2249,train
7297,train
2918,train
9727,train
5772,train
554,train
8399,train
2914,train
2711,train
8432,train
6510,train
7233,train
203,train
4770,train
849,train
366,train
7197,train
3003,train
5137,train
7023,train
3547,train
198,train
8092,train
9811,train
8673,train
9604,train
5452,train
1550,train
5581,train
5575,train
8221,train
1869,train
1507,train
1436,train
5395,train
2623,train
422,train
3269,train
52,train
3896,train
4081,train
7648,train
1845,train
2207,train
5150,train
9027,train
9631,train
8784,train
84,train
8213,train
8682,train
1050,train
5138,train
9104,train
677,train
4525,train
7837,train
940,train
7172,train
7842,train
9271,train
3222,train
5246,train
883,train
2592,train
1452,train
132,train
706,train
6021,train
9658,train
2330,train
1286,train
7666,train
792,train
1252,train
8757,train
5394,train
3202,train
8130,train
3268,train
5946,train
6720,train
445,train
4367,train
9310,train
450,train
7255,train
5098,train
5147,train
8453,train
9231,train
4709,train
2683,train
1200,train
397,train
7971,train
2799,train
3266,train
7649,train
9894,train
9824,train
3384,train
5038,train
9278,train
8907,train
8650,train
9753,train
5287,train
4135,train
1081,train
8339,train
528,train
4957,train
8501,train
5267,train
3006,train
9670,train
4164,train
7386,train
1118,train
2127,train
6897,train
9519,train
9297,train
232,train
6096,train
410,train
9891,train
834,train
2268,train
1018,train
8160,train
2672,train
8164,train
7645,train
8097,train
7211,train
9695,train
8139,train
5904,train
6804,train
7866,train
4758,train
5218,train
1637,train
3300,train
6497,train
5129,train
5853,train
7586,train
7141,train
261,train
1311,train
1498,train
297,train
80,train
9209,train
9116,train
8938,train
5329,train
7651,train
8025,train
3533,train
4951,train
2716,train
5266,train
5373,train
4736,train
2257,train
5732,train
7535,train
6858,train
2540,train
6636,train
1364,train
9111,train
5667,train
25,train
6773,train
465,train
9508,train
9539,train
9850,train
651,train
377,train
1080,train
1786,train
848,train
2182,train
7964,train
7924,train
2589,train
4289,train
3705,train
2856,train
2506,train
9993,train
2778,train
8946,train
4204,train
2866,train
7934,train
7545,train
6598,train
6123,train
6561,train
5257,train
1375,train
3161,train
1918,train
380,train
7750,train
628,train
9880,train
6111,train
9534,train
6409,train
6145,train
4488,train
5871,train
2545,train
7928,train
5451,train
9295,train
6876,train
3760,train
980,train
7823,train
77,train
5552,train
9097,train
134,train
1841,train
4371,train
9399,train
6163,train
2885,train
2889,train
6795,train
3375,train
161,train
7801,train
3698,train
7042,train
5461,train
108,train
4960,train
3455,train
2083,train
7870,train
606,train
1002,train
2967,train
1198,train
5741,train
8231,train
5815,train
2881,train
409,train
1032,train
1107,train
8793,train
9135,train
5405,train
9199,train
8026,train
1948,train
2560,train
6917,train
7215,train
418,train
5878,train
2735,train
7426,train
739,train
760,train
50,train
2801,train
1888,train
8005,train
5423,train
245,train
4194,train
2013,train
8662,train
274,train
5056,train
8875,train
1669,train
7088,train
522,train
9426,train
4224,train
7082,train
6617,train
8482,train
3412,train
895,train
5071,train
8655,train
4867,train
7483,train
4470,train
7046,train
5096,train
5949,train
3058,train
7346,train
636,train
5033,train
9867,train
4419,train
3720,train
9365,train
6659,train
9747,train
5870,train
6695,train
1515,train
8765,train
1004,train
443,train
1794,train
6827,train
6413,train
163,train
9560,train
8379,train
2497,train
2508,train
6504,train
1711,train
4725,train
4494,train
9004,train
4444,train
9637,train
593,train
1548,train
9430,train
1069,train
5524,train
320,train
992,train
3154,train
436,train
9277,train
938,train
8375,train
4579,train
7355,train
9222,train
5224,train
5119,train
2888,train
4545,train
2217,train
568,train
9834,train
4984,train
5675,train
5559,train
5714,train
9952,train
7984,train
2871,train
9137,train
7596,train
833,train
1131,train
7237,train
2684,train
1070,train
495,train
9928,train
3399,train
8192,train
8043,train
8864,train
1679,train
184,train
2313,train
7361,train
916,train
5156,train
7953,train
664,train
6500,train
7946,train
4119,train
9366,train
9892,train
6517,train
5236,train
908,train
6776,train
2823,train
3223,train
8679,train
2995,train
4695,train
4862,train
1777,train
4880,train
6976,train
9418,train
6443,train
8479,train
2903,train
8992,train
7425,train
5325,train
6601,train
9233,train
3576,train
7022,train
1938,train
3811,train
2095,train
5475,train
8903,train
7273,train
2317,train
9621,train
7331,train
9611,train
8840,train
9569,train
8769,train
6770,train
8411,train
9623,train
6330,train
9948,train
694,train
2254,train
9526,train
8576,train
8646,train
8934,train
5906,train
9287,train
2117,train
3542,train
3392,train
7101,train
1487,train
3905,train
1797,train
7329,train
8754,train
6600,train
3434,train
1652,train
3301,train
9776,train
3877,train
5313,train
726,train
8538,train
9053,train
7903,train
6622,train
9353,train
1354,train
7083,train
5716,train
1985,train
3389,train
5539,train
9666,train
2776,train
26,train
3173,train
1796,train
9106,train
3372,train
7507,train
9171,train
2896,train
7900,train
1020,train
6150,train
9573,train
4422,train
8047,train
8666,train
8895,train
9024,train
2609,train
7809,train
5432,train
8911,train
9713,train
1007,train
8969,train
1027,train
5813,train
1970,train
7950,train
8503,train
4140,train
8499,train
7400,train
1101,train
3170,train
2019,train
6527,train
8010,train
4248,train
388,train
8156,train
3821,train
4507,train
4642,train
7555,train
6818,train
7064,train
3537,train
864,train
3438,train
4293,train
3633,train
2167,train
532,train
9613,train
1186,train
6214,train
6687,train
480,train
8315,train
2658,train
827,train
9238,train
7444,train
5326,train
8348,train
2816,train
9978,train
9471,train
2610,train
8516,train
7591,train
4299,train
944,train
4182,train
6384,train
7910,train
7614,train
2955,train
2565,train
931,train
541,train
8823,train
1402,train
3859,train
6357,train
5600,train
3856,train
9118,train
3277,train
9162,train
2553,train
6992,train
2353,train
4001,train
4735,train
2838,train
2564,train
1644,train
7777,train
8824,train
8150,train
3370,train
8183,train
1176,train
2826,train
1340,train
845,train
3620,train
4901,train
5478,train
7797,train
3817,train
8132,train
6759,train
1866,train
2397,train
2652,train
6468,train
2057,train
8922,train
2659,train
5730,train
7304,train
4036,train
5657,train
2575,train
9619,train
6702,train
9987,train
5773,train
1215,train
3963,train
5374,train
4963,train
7021,train
9178,train
630,train
9607,train
7541,train
2908,train
4386,train
7748,train
7902,train
6130,train
1288,train
5123,train
6449,train
9250,train
811,train
6426,train
5386,train
5186,train
5929,train
1621,train
2443,train
2992,train
8881,train
9364,train
2922,train
4624,train
9995,train
3185,train
5142,train
981,train
9022,train
9388,train
7167,train
7646,train
9142,train
6666,train
9649,train
2073,train
3575,train
5662,train
2445,train
2635,train
8601,train
7632,train
4329,train
6338,train
1190,train
7730,train
9976,train
661,train
3205,train
3535,train
5639,train
2990,train
8396,train
906,train
2713,train
7798,train
4913,train
1606,train
49,train
1202,train
8008,train
6343,train
4651,train
2784,train
7294,train
1814,train
3194,train
1746,train
9151,train
5202,train
4526,train
6731,train
5616,train
1579,train
9970,train
3661,train
4463,train
4541,train
8905,train
9985,train
7780,train
1,train
8998,train
8851,train
5457,train
421,train
2495,train
6081,train
951,train
7828,train
4411,train
7390,train
5719,train
1693,train
6483,train
6197,train
5055,train
6020,train
7061,train
552,train
3076,train
8651,train
8469,train
7843,train
189,train
9350,train
6889,train
566,train
6167,train
9971,train
9433,train
2904,train
1266,train
6240,train
7947,train
2199,train
9933,train
2142,train
3828,train
1492,train
1597,train
8485,train
7868,train
1883,train
6435,train
7284,train
7305,train
8577,train
3928,train
5353,train
7982,train
5073,train
7872,train
1514,train
6346,train
991,train
4954,train
4218,train
5282,train
7203,train
9033,train
2815,train
7150,train
766,train
8707,train
4690,train
9994,train
685,train
3603,train
9841,train
1642,train
7181,train
1306,train
133,train
1115,train
1627,train
3020,train
9756,train
7897,train
2563,train
6126,train
9561,train
2981,train
7366,train
1431,train
2130,train
4202,train
751,train
3561,train
4162,train
9545,train
1072,train
5996,train
6590,train
6406,train
1099,train
761,train
891,train
2122,train
5583,train
459,train
9359,train
9999,train
6515,train
152,train
7704,train
6013,train
5984,train
7107,train
4174,train
4783,train
1082,train
2654,train
2848,train
4257,train
6675,train
942,train
199,train
6756,train
7886,train
3920,train
4129,train
2708,train
7230,train
5604,train
6261,train
4011,train
5244,train
1987,train
4331,train
4991,train
181,train
823,train
5307,train
7184,train
5292,train
4926,train
4084,train
23,train
1570,train
8142,train
9341,train
8009,train
304,train
7807,train
5241,train
3717,train
194,train
164,train
747,train
1386,train
3072,train
2100,train
6395,train
8653,train
4282,train
712,train
7718,train
6594,train
7033,train
8752,train
3331,train
9555,train
5002,train
4471,train
667,train
7759,train
3352,train
1687,train
8420,train
1390,train
611,train
8564,train
1052,train
7783,train
1282,train
2975,train
970,train
5821,train
8667,train
9810,train
1910,train
5850,train
5976,train
850,train
4291,train
425,train
7314,train
8917,train
3246,train
9037,train
2151,train
8268,train
4022,train
5519,train
7871,train
6293,train
8084,train
7059,train
8468,train
5940,train
8498,train
892,train
5343,train
7431,train
6216,train
9054,train
8587,train
4315,train
3397,train
6400,train
2725,train
5465,train
2457,train
6729,train
2863,train
3348,train
4112,train
9723,train
1283,train
6290,train
9264,train
3551,train
9684,train
6135,train
654,train
3485,train
6070,train
7577,train
1329,train
3787,train
4245,train
1276,train
6764,train
7075,train
3693,train
4187,train
4447,train
2634,train
3017,train
7040,train
3837,train
2798,train
5493,train
5722,train
2584,train
3801,train
8329,train
5078,train
2583,train
749,train
7742,train
8272,train
5816,train
5044,train
2982,train
7981,train
8778,train
7349,train
202,train
3279,train
2087,train
7696,train
7399,train
3789,train
1413,train
5668,train
8162,train
7131,train
3779,train
4737,train
5787,train
9391,train
5784,train
8136,train
8908,train
1872,train
8347,train
7106,train
9026,train
7279,train
7969,train
9696,train
4153,train
562,train
7526,train
6505,train
616,train
6603,train
6411,train
1552,train
5372,train
8862,train
4428,train
5933,train
8727,train
8812,train
3948,train
1193,train
3309,train
9143,train
840,train
648,train
7124,train
1914,train
7907,train
1322,train
8935,train
1010,train
437,train
7943,train
7125,train
116,train
4837,train
5922,train
6041,train
5198,train
2384,train
2058,train
1626,train
623,train
2504,train
2419,train
4053,train
1803,train
7049,train
7582,train
1444,train
6607,train
6839,train
8584,train
1225,train
3333,train
6766,train
6575,train
6569,train
5588,train
92,train
4171,train
4915,train
2026,train
1063,train
7612,train
5212,train
5513,train
1604,train
8449,train
4524,train
4941,train
7942,train
2576,train
8175,train
6826,train
1723,train
8388,train
873,train
9419,train
2541,train
7308,train
7569,train
5019,train
107,train
7260,train
1639,train
6958,train
1372,train
4532,train
9088,train
1988,train
9823,train
224,train
2803,train
4,train
1216,train
6318,train
2146,train
2403,train
4733,train
3007,train
8200,train
900,train
236,train
2029,train
4205,train
8172,train
665,train
716,train
675,train
2107,train
7664,train
8660,train
9982,train
3056,train
2666,train
9780,train
3781,train
7432,train
7086,train
8166,train
9015,train
2941,train
962,train
5031,train
5365,train
950,train
8314,train
3060,train
4983,train
7320,train
1088,train
8153,train
8770,train
901,train
5306,train
3419,train
3737,train
3024,train
5540,train
8011,train
4087,train
2993,train
6694,train
9860,train
7244,train
7815,train
2052,train
6305,train
7733,train
281,train
4679,train
4394,train
4482,train
2853,train
2197,train
1059,train
70,train
2180,train
8732,train
4137,train
9668,train
4543,train
4636,train
1624,train
885,train
1293,train
7619,train
1568,train
4196,train
38,train
6277,train
9292,train
3609,train
2496,train
8588,train
1394,train
5826,train
2954,train
4699,train
406,train
2359,train
4134,train
5720,train
659,train
308,train
9404,train
9835,train
3543,train
9249,train
8520,train
2824,train
9651,train
1493,train
3002,train
7752,train
985,train
1108,train
4811,train
8635,train
4048,train
442,train
2074,train
402,train
7502,train
4062,train
5880,train
8957,train
7767,train
2488,train
936,train
1087,train
8868,train
2530,train
7277,train
9879,train
5926,train
724,train
112,train
4091,train
9235,train
6143,train
486,train
8484,train
4563,train
7098,train
3617,train
530,train
8458,train
2187,train
7358,train
56,train
5102,train
8600,train
5915,train
1605,train
1930,train
8771,train
9923,train
5521,train
5225,train
122,train
7494,train
2136,train
3192,train
1155,train
6665,train
39,train
6404,train
220,train
6288,train
8683,train
8772,train
4621,train
1596,train
2994,train
4587,train
9420,train
3676,train
4474,train
6228,train
3010,train
2794,train
1670,train
9357,train
3673,train
359,train
3706,train
5584,train
8760,train
9843,train
4031,train
4550,train
1849,train
2991,train
6932,train
2577,train
8504,train
3513,train
6085,train
7209,train
7286,train
2166,train
8419,train
912,train
7266,train
1890,train
5157,train
953,train
5183,train
6835,train
886,train
5686,train
1299,train
5777,train
7212,train
1784,train
7744,train
1924,train
7849,train
5342,train
2294,train
6003,train
9864,train
6394,train
6122,train
5782,train
3326,train
3743,train
2441,train
3130,train
2265,train
7896,train
7043,train
2935,train
3756,train
582,train
6494,train
6110,train
647,train
4066,train
7427,train
6719,train
1387,train
5876,train
7310,train
2741,train
1647,train
438,train
4219,train
9395,train
2756,train
6050,train
5650,train
2931,train
57,train
4358,train
6310,train
6398,train
4824,train
9786,train
3733,train
2381,train
130,train
8491,train
7978,train
5995,train
7032,train
7375,train
3059,train
4605,train
1156,train
3621,train
5309,train
7447,train
7185,train
5220,train
135,train
7498,train
7137,train
2943,train
6525,train
7987,train
1142,train
3417,val
6536,val
4318,val
2281,val
1989,val
5072,val
401,val
6071,val
6448,val
2817,val
5216,val
1551,val
9403,val
6131,val
6941,val
6393,val
560,val
9884,val
860,val
8882,val
4648,val
5399,val
4136,val
6734,val
1468,val
1932,val
8749,val
8717,val
4502,val
1991,val
6388,val
3517,val
9144,val
637,val
5164,val
2791,val
3454,val
2183,val
5021,val
674,val
7371,val
335,val
1404,val
6811,val
2223,val
1720,val
1953,val
9463,val
3000,val
7880,val
4400,val
5390,val
1357,val
2016,val
138,val
559,val
4436,val
9408,val
3746,val
7116,val
9716,val
2418,val
3973,val
58,val
9706,val
8177,val
8304,val
1541,val
1774,val
9489,val
1911,val
5336,val
7174,val
4768,val
9125,val
9967,val
8220,val
9119,val
770,val
7736,val
8726,val
9129,val
1112,val
4557,val
9330,val
7731,val
1908,val
7452,val
9464,val
4706,val
6974,val
417,val
6381,val
2699,val
5998,val
6963,val
5380,val
8027,val
3702,val
8931,val
5712,val
6024,val
2420,val
3304,val
6788,val
6892,val
5695,val
3578,val
7560,val
6690,val
6689,val
7031,val
6838,val
1245,val
6069,val
9045,val
288,val
7734,val
5849,val
7028,val
5431,val
1676,val
3294,val
1983,val
6513,val
9949,val
4370,val
9212,val
4864,val
727,val
4685,val
686,val
1650,val
6374,val
8289,val
9598,val
6610,val
8188,val
4208,val
3660,val
1600,val
9897,val
5300,val
213,val
7487,val
5753,val
4722,val
8270,val
8841,val
6415,val
5676,val
5792,val
3726,val
3709,val
5233,val
4466,val
4660,val
1931,val
6098,val
2247,val
5149,val
4401,val
841,val
1887,val
2538,val
982,val
4052,val
2413,val
5192,val
9639,val
3926,val
6165,val
8024,val
4278,val
7343,val
3984,val
8048,val
6067,val
2521,val
4378,val
5388,val
1997,val
4372,val
7497,val
7169,val
2675,val
3724,val
4673,val
4883,val
4243,val
2140,val
9932,val
5184,val
165,val
5765,val
2667,val
8730,val
1764,val
7683,val
9586,val
5910,val
6738,val
5086,val
9799,val
5209,val
7025,val
752,val
3803,val
8661,val
8737,val
8038,val
3230,val
2245,val
7327,val
6931,val
9735,val
5896,val
3980,val
9925,val
8696,val
4731,val
2714,val
619,val
3265,val
7397,val
4105,val
4430,val
3365,val
515,val
8814,val
4060,val
1827,val
7461,val
4041,val
3820,val
3652,val
3169,val
8774,val
8391,val
460,val
1469,val
8958,val
2295,val
5500,val
1717,val
5074,val
5830,val
259,val
1327,val
9,val
8308,val
964,val
12,val
1879,val
5146,val
2138,val
5136,val
490,val
2325,val
5709,val
7446,val
4772,val
7004,val
6793,val
5091,val
3231,val
9652,val
4625,val
5384,val
8786,val
2661,val
6837,val
7589,val
9308,val
4711,val
3935,val
6997,val
3526,val
5446,val
9691,val
4936,val
8000,val
3001,val
8385,val
4303,val
2339,val
9012,val
472,val
143,val
3228,val
6518,val
7168,val
287,val
2628,val
3936,val
9013,val
8951,val
4132,val
6127,val
8680,val
6643,val
8925,val
5573,val
1878,val
3305,val
729,val
6523,val
4223,val
8219,val
1076,val
125,val
1316,val
595,val
5510,val
2582,val
4093,val
7265,val
8256,val
5727,val
8377,val
4551,val
4501,val
4572,val
3509,val
3923,val
8687,val
6183,val
4767,val
1074,val
7779,val
6190,val
8281,val
3924,val
1376,val
8340,val
1368,val
8668,val
3762,val
6484,val
551,val
3446,val
5875,val
1823,val
9701,val
1535,val
3798,val
8060,val
7617,val
8247,val
7605,val
8599,val
5144,val
8298,val
6025,val
7129,val
5644,val
6881,val
310,val
4355,val
4229,val
6317,val
8722,val
8508,val
8677,val
2696,val
4025,val
4956,val
2743,val
2691,val
4271,val
4216,val
7955,val
2531,val
6509,val
6701,val
5613,val
3694,val
6033,val
775,val
476,val
2163,val
3953,val
8712,val
7899,val
1554,val
4324,val
1378,val
499,val
3178,val
6790,val
4142,val
3641,val
1453,val
9338,val
4082,val
8321,val
5414,val
9025,val
2928,val
3353,val
5484,val
3990,val
806,val
768,val
9050,val
4281,val
3287,val
9155,val
7827,val
8285,val
457,val
4381,val
6217,val
3642,val
9189,val
1607,val
5711,val
24,val
3867,val
3670,val
508,val
9000,val
3189,val
5894,val
1891,val
8836,val
5003,val
7515,val
8242,val
5544,val
1119,val
5459,val
8984,val
9131,val
2300,val
1369,val
6005,val
710,val
5643,val
5549,val
2736,val
967,val
5366,val
6620,val
7248,val
2820,val
7144,val
8962,val
6715,val
2542,val
6995,val
2529,val
9615,val
8597,val
6519,val
5842,val
8318,val
3699,val
9744,val
4188,val
301,val
1897,val
1668,val
9063,val
3086,val
2431,val
1037,val
8567,val
3983,val
6103,val
3895,val
2793,val
1816,val
920,val
9766,val
7387,val
9225,val
8519,val
7011,val
8239,val
7176,val
1447,val
8337,val
4424,val
5822,val
3613,val
6920,val
6225,val
3650,val
2320,val
2685,val
8613,val
1049,val
3381,val
1028,val
9051,val
3708,val
2806,val
7414,val
4751,val
3383,val
6627,val
4334,val
2266,val
1956,val
5143,val
365,val
6170,val
6547,val
2767,val
5322,val
1520,val
9411,val
6239,val
7027,val
6479,val
578,val
9871,val
856,val
8906,val
4678,val
5467,val
4183,val
6843,val
1423,val
1868,val
8780,val
8751,val
4549,val
1959,val
6475,val
3521,val
9177,val
666,val
5269,val
2742,val
3442,val
2168,val
5080,val
692,val
7429,val
267,val
1342,val
6919,val
2208,val
1677,val
1894,val
9451,val
2976,val
7926,val
4412,val
5460,val
1295,val
1994,val
113,val
574,val
4473,val
9417,val
3776,val
7171,val
9715,val
2401,val
3993,val
42,val
9705,val
8237,val
8368,val
1508,val
1735,val
9478,val
1846,val
5411,val
